path	donor_id	region	section_id	anomaly_type	anomaly_reason
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.3.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.4.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.5.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.6.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\points\transcripts\points.parquet\part.7.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642334\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H19.33.004	CN	1417642334	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642340\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H19.33.004	CN	1417642340	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642340\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H19.33.004	CN	1417642340	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642340\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H19.33.004	CN	1417642340	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642340\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H19.33.004	CN	1417642340	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642340\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H19.33.004	CN	1417642340	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642340\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H19.33.004	CN	1417642340	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642343\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H19.33.004	CN	1417642343	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642343\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H19.33.004	CN	1417642343	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642343\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H19.33.004	CN	1417642343	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642343\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H19.33.004	CN	1417642343	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642343\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H19.33.004	CN	1417642343	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H19.33.004\1417642343\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H19.33.004	CN	1417642343	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642733\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H20.33.001	CN	1417642733	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642733\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H20.33.001	CN	1417642733	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642733\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H20.33.001	CN	1417642733	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642733\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H20.33.001	CN	1417642733	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642733\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H20.33.001	CN	1417642733	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642733\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H20.33.001	CN	1417642733	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642736\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H20.33.001	CN	1417642736	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642736\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H20.33.001	CN	1417642736	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642736\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H20.33.001	CN	1417642736	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642736\combined_spatialdata_zarr\points\transcripts\points.parquet\part.3.parquet	H20.33.001	CN	1417642736	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642736\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H20.33.001	CN	1417642736	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642736\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H20.33.001	CN	1417642736	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642736\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H20.33.001	CN	1417642736	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642739\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H20.33.001	CN	1417642739	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642739\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H20.33.001	CN	1417642739	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642739\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H20.33.001	CN	1417642739	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642739\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H20.33.001	CN	1417642739	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642739\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H20.33.001	CN	1417642739	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642739\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H20.33.001	CN	1417642739	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642742\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H20.33.001	CN	1417642742	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642742\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H20.33.001	CN	1417642742	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642742\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H20.33.001	CN	1417642742	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642742\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H20.33.001	CN	1417642742	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642742\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H20.33.001	CN	1417642742	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.001\1417642742\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H20.33.001	CN	1417642742	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643096\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H20.33.012	CN	1417643096	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643096\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H20.33.012	CN	1417643096	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643096\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H20.33.012	CN	1417643096	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643096\combined_spatialdata_zarr\points\transcripts\points.parquet\part.3.parquet	H20.33.012	CN	1417643096	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643096\combined_spatialdata_zarr\points\transcripts\points.parquet\part.4.parquet	H20.33.012	CN	1417643096	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643096\combined_spatialdata_zarr\points\transcripts\points.parquet\part.5.parquet	H20.33.012	CN	1417643096	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643096\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H20.33.012	CN	1417643096	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643096\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H20.33.012	CN	1417643096	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643096\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H20.33.012	CN	1417643096	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643099\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H20.33.012	CN	1417643099	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643099\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H20.33.012	CN	1417643099	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643099\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H20.33.012	CN	1417643099	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643099\combined_spatialdata_zarr\points\transcripts\points.parquet\part.3.parquet	H20.33.012	CN	1417643099	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643099\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H20.33.012	CN	1417643099	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643099\combined_spatialdata_zarr\shapes\cell_circles\shapes.parquet	H20.33.012	CN	1417643099	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643099\combined_spatialdata_zarr\shapes\nucleus_boundaries\shapes.parquet	H20.33.012	CN	1417643099	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643108\combined_spatialdata_zarr\points\transcripts\points.parquet\part.0.parquet	H20.33.012	CN	1417643108	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643108\combined_spatialdata_zarr\points\transcripts\points.parquet\part.1.parquet	H20.33.012	CN	1417643108	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643108\combined_spatialdata_zarr\points\transcripts\points.parquet\part.2.parquet	H20.33.012	CN	1417643108	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643108\combined_spatialdata_zarr\points\transcripts\points.parquet\part.3.parquet	H20.33.012	CN	1417643108	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643108\combined_spatialdata_zarr\points\transcripts\points.parquet\part.4.parquet	H20.33.012	CN	1417643108	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
data\raw\spatial_transcriptomics\caudate_nucleus\H20.33.012\1417643108\combined_spatialdata_zarr\shapes\cell_boundaries\shapes.parquet	H20.33.012	CN	1417643108	zarr_fragment_not_primary_input	SpatialData/Zarr fragments are present, but the robust primary loader uses Xenium cell_feature_matrix plus cells table.
